timestamp,price,coin
2025-07-02 00:00:00,2405.1045592800183,ethereum
2025-07-03 00:00:00,2574.067718495133,ethereum
2025-07-04 00:00:00,2590.132231590221,ethereum
2025-07-05 00:00:00,2509.236345783362,ethereum
2025-07-06 00:00:00,2517.37917835065,ethereum
2025-07-07 00:00:00,2571.358192115984,ethereum
2025-07-08 00:00:00,2543.6317028067488,ethereum
2025-07-09 00:00:00,2615.7759888945047,ethereum
2025-07-10 00:00:00,2772.5795626609174,ethereum
2025-07-11 00:00:00,2948.4462027029053,ethereum
2025-07-12 00:00:00,2958.8514450990992,ethereum
2025-07-13 00:00:00,2942.9616055388096,ethereum
2025-07-14 00:00:00,2974.2654952333387,ethereum
2025-07-15 00:00:00,3012.1797069059276,ethereum
2025-07-16 00:00:00,3133.069857747011,ethereum
2025-07-17 00:00:00,3368.126521526108,ethereum
2025-07-18 00:00:00,3481.8828152374017,ethereum
2025-07-19 00:00:00,3547.317079001209,ethereum
2025-07-20 00:00:00,3594.3185010809702,ethereum
2025-07-21 00:00:00,3758.605581813957,ethereum
2025-07-22 00:00:00,3765.453624023574,ethereum
2025-07-23 00:00:00,3746.9406687316323,ethereum
2025-07-24 00:00:00,3630.053531480921,ethereum
2025-07-25 00:00:00,3708.4299352383423,ethereum
2025-07-26 00:00:00,3723.0529092785596,ethereum
2025-07-27 00:00:00,3742.4314258659915,ethereum
2025-07-28 00:00:00,3864.1248374654765,ethereum
2025-07-29 00:00:00,3786.303845995956,ethereum
2025-07-30 00:00:00,3788.5983716058226,ethereum
2025-07-31 00:00:00,3807.4166010824188,ethereum
2025-08-01 00:00:00,3696.6628530851194,ethereum
2025-08-02 00:00:00,3483.1789551579504,ethereum
2025-08-03 00:00:00,3397.4855484143177,ethereum
2025-08-04 00:00:00,3497.573127822404,ethereum
2025-08-05 00:00:00,3715.7090148550706,ethereum
2025-08-06 00:00:00,3612.442432236669,ethereum
2025-08-07 00:00:00,3684.0459195726726,ethereum
2025-08-08 00:00:00,3911.2609462690816,ethereum
2025-08-09 00:00:00,4012.97697001236,ethereum
2025-08-10 00:00:00,4265.563258333516,ethereum
2025-08-11 00:00:00,4253.591618951185,ethereum
2025-08-12 00:00:00,4228.824213261163,ethereum
2025-08-13 00:00:00,4606.809427709522,ethereum
2025-08-14 00:00:00,4763.652535322159,ethereum
2025-08-15 00:00:00,4554.291501538621,ethereum
2025-08-16 00:00:00,4430.532465017841,ethereum
2025-08-17 00:00:00,4426.826913311333,ethereum
2025-08-18 00:00:00,4487.118013759226,ethereum
2025-08-19 00:00:00,4317.2757573282315,ethereum
2025-08-20 00:00:00,4074.495786100515,ethereum
2025-08-21 00:00:00,4330.491598768078,ethereum
2025-08-22 00:00:00,4224.438592580698,ethereum
2025-08-23 00:00:00,4829.225541798332,ethereum
2025-08-24 00:00:00,4773.884088598777,ethereum
2025-08-25 00:00:00,4778.10916071381,ethereum
2025-08-26 00:00:00,4381.626176071471,ethereum
2025-08-27 00:00:00,4602.369685333965,ethereum
2025-08-28 00:00:00,4500.1451479982325,ethereum
2025-08-29 00:00:00,4507.560431032719,ethereum
2025-08-30 00:00:00,4364.358521430426,ethereum
2025-08-31 00:00:00,4373.360357620914,ethereum
2025-09-01 00:00:00,4388.931464519364,ethereum
2025-09-02 00:00:00,4303.202222745541,ethereum
2025-09-03 00:00:00,4325.856306225941,ethereum
2025-09-04 00:00:00,4449.8670977283255,ethereum
2025-09-05 00:00:00,4298.094660544595,ethereum
2025-09-06 00:00:00,4306.613513100346,ethereum
2025-09-07 00:00:00,4273.110024157841,ethereum
2025-09-08 00:00:00,4304.032421076036,ethereum
2025-09-09 00:00:00,4309.685702772004,ethereum
2025-09-10 00:00:00,4309.342746120013,ethereum
2025-09-11 00:00:00,4347.476803670656,ethereum
2025-09-12 00:00:00,4459.31901599882,ethereum
2025-09-13 00:00:00,4708.841744149995,ethereum
2025-09-14 00:00:00,4667.699652630318,ethereum
2025-09-15 00:00:00,4609.786110950785,ethereum
2025-09-16 00:00:00,4524.244939102515,ethereum
2025-09-17 00:00:00,4504.266635522813,ethereum
2025-09-18 00:00:00,4591.768794331328,ethereum
2025-09-19 00:00:00,4590.6367372135155,ethereum
2025-09-20 00:00:00,4470.479474009387,ethereum
2025-09-21 00:00:00,4481.799472368209,ethereum
2025-09-22 00:00:00,4452.87113037789,ethereum
2025-09-23 00:00:00,4199.951774017639,ethereum
2025-09-24 00:00:00,4166.1905498775295,ethereum
2025-09-25 00:00:00,4148.65682762035,ethereum
2025-09-26 00:00:00,3863.0632875907245,ethereum
2025-09-27 00:00:00,4037.0979210260916,ethereum
2025-09-28 00:00:00,4018.167453105732,ethereum
2025-09-29 00:00:00,4141.839664086501,ethereum
2025-09-30 00:00:00,4215.61278947927,ethereum
2025-10-01 00:00:00,4144.230463371581,ethereum
2025-10-02 00:00:00,4343.951983440489,ethereum
2025-10-03 00:00:00,4484.006245909478,ethereum
2025-10-04 00:00:00,4515.759068159723,ethereum
2025-10-05 00:00:00,4487.706651673285,ethereum
2025-10-06 00:00:00,4515.321391965295,ethereum
2025-10-07 00:00:00,4689.131734746596,ethereum
2025-10-08 00:00:00,4454.32846286666,ethereum
2025-10-09 00:00:00,4527.578004547945,ethereum
2025-10-10 00:00:00,4368.649439385323,ethereum
2025-10-11 00:00:00,3835.632842050135,ethereum
2025-10-12 00:00:00,3749.218185954949,ethereum
2025-10-13 00:00:00,4159.729307791921,ethereum
2025-10-14 00:00:00,4246.217461554773,ethereum
2025-10-15 00:00:00,4128.888447033946,ethereum
2025-10-16 00:00:00,3983.1544356894233,ethereum
2025-10-17 00:00:00,3890.1993012479857,ethereum
2025-10-18 00:00:00,3831.244175835675,ethereum
2025-10-19 00:00:00,3889.4990302043157,ethereum
2025-10-20 00:00:00,3985.0765644046796,ethereum
2025-10-21 00:00:00,3978.7901551344357,ethereum
2025-10-22 00:00:00,3877.4871979550117,ethereum
2025-10-23 00:00:00,3801.7907952382916,ethereum
2025-10-24 00:00:00,3855.8421162401205,ethereum
2025-10-25 00:00:00,3933.232269901015,ethereum
2025-10-26 00:00:00,3952.213557935584,ethereum
2025-10-27 00:00:00,4161.590896249249,ethereum
2025-10-28 00:00:00,4123.206220671679,ethereum
2025-10-29 00:00:00,3982.3127893175442,ethereum
2025-10-30 00:00:00,3897.359267616961,ethereum
2025-10-31 00:00:00,3802.2953645331804,ethereum
2025-11-01 00:00:00,3847.298177365196,ethereum
2025-11-02 00:00:00,3872.2118961957594,ethereum
2025-11-03 00:00:00,3910.0947691627284,ethereum
2025-11-04 00:00:00,3600.71550248779,ethereum
2025-11-05 00:00:00,3296.7437604313104,ethereum
2025-11-06 00:00:00,3427.6905913706814,ethereum
2025-11-07 00:00:00,3308.918164921951,ethereum
2025-11-08 00:00:00,3434.3512285299594,ethereum
2025-11-09 00:00:00,3401.4594003397083,ethereum
2025-11-10 00:00:00,3576.2547046627064,ethereum
2025-11-11 00:00:00,3564.6105957999334,ethereum
2025-11-12 00:00:00,3416.781328259322,ethereum
2025-11-13 00:00:00,3409.6144555411624,ethereum
2025-11-14 00:00:00,3235.7276362968546,ethereum
2025-11-15 00:00:00,3106.601287865052,ethereum
2025-11-16 00:00:00,3170.1129807404664,ethereum
2025-11-17 00:00:00,3101.686799467,ethereum
2025-11-18 00:00:00,3021.3021576301335,ethereum
2025-11-19 00:00:00,3117.2225871583155,ethereum
2025-11-20 00:00:00,3017.7483614097955,ethereum
2025-11-21 00:00:00,2832.068358334293,ethereum
2025-11-22 00:00:00,2764.735218675169,ethereum
2025-11-23 00:00:00,2768.6178294996353,ethereum
2025-11-24 00:00:00,2799.8149340924633,ethereum
2025-11-25 00:00:00,2953.327645752226,ethereum
2025-11-26 00:00:00,2955.046469321271,ethereum
2025-11-27 00:00:00,3027.477249132549,ethereum
2025-11-28 00:00:00,3015.6118196920934,ethereum
2025-11-29 00:00:00,3033.135645414151,ethereum
2025-11-30 00:00:00,2991.2330117032593,ethereum
2025-12-01 00:00:00,2992.8341859495977,ethereum
2025-12-02 00:00:00,2799.0367919901605,ethereum
2025-12-03 00:00:00,2995.751149322771,ethereum
2025-12-04 00:00:00,3195.4089919085554,ethereum
2025-12-05 00:00:00,3133.698235618616,ethereum
2025-12-06 00:00:00,3022.6564205232035,ethereum
2025-12-07 00:00:00,3039.358573133242,ethereum
2025-12-08 00:00:00,3052.976330436545,ethereum
2025-12-09 00:00:00,3125.321462183988,ethereum
2025-12-10 00:00:00,3322.469217836626,ethereum
2025-12-11 00:00:00,3326.260211637518,ethereum
2025-12-12 00:00:00,3236.0986208578574,ethereum
2025-12-13 00:00:00,3085.316694358101,ethereum
2025-12-14 00:00:00,3115.225428835284,ethereum
2025-12-15 00:00:00,3065.4912355563642,ethereum
2025-12-16 00:00:00,2964.488557692104,ethereum
2025-12-17 00:00:00,2964.2627915054686,ethereum
2025-12-18 00:00:00,2827.8041755024283,ethereum
2025-12-19 00:00:00,2826.5948465107654,ethereum
2025-12-20 00:00:00,2976.796869557769,ethereum
2025-12-21 00:00:00,2977.162263207443,ethereum
2025-12-22 00:00:00,3001.6008377810244,ethereum
2025-12-23 00:00:00,3005.786780691547,ethereum
2025-12-24 00:00:00,2965.193660040505,ethereum
2025-12-25 00:00:00,2945.9878145019857,ethereum
2025-12-26 00:00:00,2904.252344599994,ethereum
2025-12-27 00:00:00,2926.695639112761,ethereum
2025-12-28 00:00:00,2948.8621262576116,ethereum
2025-12-29 00:00:00,2947.8597605720547,ethereum
2025-12-30 00:00:00,2934.215601758931,ethereum
2025-12-31 00:00:00,2970.055474481003,ethereum
2026-01-01 00:00:00,2966.7741798134107,ethereum
2026-01-02 00:00:00,3000.4191168879165,ethereum
2026-01-03 00:00:00,3121.9006724537576,ethereum
2026-01-04 00:00:00,3126.041091396286,ethereum
2026-01-05 00:00:00,3139.057041912684,ethereum
2026-01-06 00:00:00,3228.2962247842056,ethereum
2026-01-07 00:00:00,3295.101927879638,ethereum
2026-01-08 00:00:00,3164.794750249208,ethereum
2026-01-09 00:00:00,3104.220322474917,ethereum
2026-01-10 00:00:00,3083.1361173724354,ethereum
2026-01-11 00:00:00,3082.9653288303607,ethereum
2026-01-12 00:00:00,3119.3619360372772,ethereum
2026-01-13 00:00:00,3090.2827206647894,ethereum
2026-01-14 00:00:00,3319.9354070565078,ethereum
2026-01-15 00:00:00,3356.4964063628336,ethereum
2026-01-16 00:00:00,3318.2037023491666,ethereum
2026-01-17 00:00:00,3296.062650076136,ethereum
2026-01-18 00:00:00,3306.8712226908783,ethereum
2026-01-19 00:00:00,3284.3194316465483,ethereum
2026-01-20 00:00:00,3185.6644636922747,ethereum
2026-01-21 00:00:00,2935.6234193160412,ethereum
2026-01-22 00:00:00,2976.0491465641335,ethereum
2026-01-23 00:00:00,2948.277889615024,ethereum
2026-01-24 00:00:00,2950.9128485703054,ethereum
2026-01-25 00:00:00,2949.197384616335,ethereum
2026-01-26 00:00:00,2814.1853835458546,ethereum
2026-01-27 00:00:00,2927.836546921288,ethereum
2026-01-28 00:00:00,3021.091516998928,ethereum
2026-01-29 00:00:00,3006.8071129555346,ethereum
2026-01-30 00:00:00,2818.817890220326,ethereum
2026-01-31 00:00:00,2702.40799526457,ethereum
2026-02-01 00:00:00,2443.9290245632774,ethereum
2026-02-02 00:00:00,2269.3288518651166,ethereum
2026-02-03 00:00:00,2344.512261445349,ethereum
2026-02-04 00:00:00,2226.985635575225,ethereum
2026-02-05 00:00:00,2152.0870116729375,ethereum
2026-02-06 00:00:00,1820.5693215574129,ethereum
2026-02-07 00:00:00,2060.7349645674162,ethereum
2026-02-08 00:00:00,2091.040353689534,ethereum
2026-02-09 00:00:00,2095.1305644770564,ethereum
2026-02-10 00:00:00,2104.4577921908335,ethereum
2026-02-11 00:00:00,2018.9237788543585,ethereum
2026-02-12 00:00:00,1939.4321739711042,ethereum
2026-02-13 00:00:00,1945.7351413092624,ethereum
2026-02-14 00:00:00,2047.3626742531244,ethereum
2026-02-14 07:26:50,2054.002619435553,ethereum
2025-02-15 00:00:00,2.7396888464817004,ripple
2025-02-16 00:00:00,2.761982091436805,ripple
2025-02-17 00:00:00,2.7251894289423855,ripple
2025-02-18 00:00:00,2.657177556541445,ripple
2025-02-19 00:00:00,2.5598643991689105,ripple
2025-02-20 00:00:00,2.735199200390807,ripple
2025-02-21 00:00:00,2.692229831317779,ripple
2025-02-22 00:00:00,2.5717797656907977,ripple
2025-02-23 00:00:00,2.575864230459674,ripple
2025-02-24 00:00:00,2.5798851271909053,ripple
2025-02-25 00:00:00,2.276184020826259,ripple
2025-02-26 00:00:00,2.3223450440589835,ripple
2025-02-27 00:00:00,2.189561722001525,ripple
2025-02-28 00:00:00,2.198289525306682,ripple
2025-03-01 00:00:00,2.1465990447641925,ripple
2025-03-02 00:00:00,2.1894731626978965,ripple
2025-03-03 00:00:00,2.9400745785854188,ripple
2025-03-04 00:00:00,2.388920229250619,ripple
2025-03-05 00:00:00,2.457837324155463,ripple
2025-03-06 00:00:00,2.499863067769013,ripple
2025-03-07 00:00:00,2.5997307467157778,ripple
2025-03-08 00:00:00,2.380727791456965,ripple
2025-03-09 00:00:00,2.3242332249590425,ripple
2025-03-10 00:00:00,2.1362635270101267,ripple
2025-03-11 00:00:00,2.029057833175655,ripple
2025-03-12 00:00:00,2.169350707525431,ripple
2025-03-13 00:00:00,2.2417249293681443,ripple
2025-03-14 00:00:00,2.2504187411894,ripple
2025-03-15 00:00:00,2.3564128660327603,ripple
2025-03-16 00:00:00,2.392285579817487,ripple
2025-03-17 00:00:00,2.3009096388651695,ripple
2025-03-18 00:00:00,2.3408005213311123,ripple
2025-03-19 00:00:00,2.2893484606821164,ripple
2025-03-20 00:00:00,2.5520572493716633,ripple
2025-03-21 00:00:00,2.4346891248225995,ripple
2025-03-22 00:00:00,2.381259233831182,ripple
2025-03-23 00:00:00,2.3671814913704625,ripple
2025-03-24 00:00:00,2.4358937819105337,ripple
2025-03-25 00:00:00,2.4467862393977193,ripple
2025-03-26 00:00:00,2.4520786954901945,ripple
2025-03-27 00:00:00,2.349686594688749,ripple
2025-03-28 00:00:00,2.339530083958925,ripple
2025-03-29 00:00:00,2.2038347130132383,ripple
2025-03-30 00:00:00,2.1388622985209467,ripple
2025-03-31 00:00:00,2.135945706762188,ripple
2025-04-01 00:00:00,2.0905159571547878,ripple
2025-04-02 00:00:00,2.140991043686336,ripple
2025-04-03 00:00:00,2.030360837075233,ripple
2025-04-04 00:00:00,2.0641704630367608,ripple
2025-04-05 00:00:00,2.1277037304012105,ripple
2025-04-06 00:00:00,2.148561695180789,ripple
2025-04-07 00:00:00,1.9232068608073252,ripple
2025-04-08 00:00:00,1.8972731944488423,ripple
2025-04-09 00:00:00,1.791941720267648,ripple
2025-04-10 00:00:00,2.0504426400353335,ripple
2025-04-11 00:00:00,1.96981883924698,ripple
2025-04-12 00:00:00,2.0237864771088336,ripple
2025-04-13 00:00:00,2.156688589695265,ripple
2025-04-14 00:00:00,2.118179146058531,ripple
2025-04-15 00:00:00,2.127444298086899,ripple
2025-04-16 00:00:00,2.087166740701441,ripple
2025-04-17 00:00:00,2.0835198434155506,ripple
2025-04-18 00:00:00,2.0677436115822867,ripple
2025-04-19 00:00:00,2.062691684044618,ripple
2025-04-20 00:00:00,2.0855273823856817,ripple
2025-04-21 00:00:00,2.0747196454629124,ripple
2025-04-22 00:00:00,2.0806696781556395,ripple
2025-04-23 00:00:00,2.221159426695198,ripple
2025-04-24 00:00:00,2.217823599038466,ripple
2025-04-25 00:00:00,2.206600349886956,ripple
2025-04-26 00:00:00,2.1852873809524738,ripple
2025-04-27 00:00:00,2.1932493737799863,ripple
2025-04-28 00:00:00,2.2566771719971905,ripple
2025-04-29 00:00:00,2.2959679622378415,ripple
2025-04-30 00:00:00,2.2399407863578777,ripple
2025-05-01 00:00:00,2.1934727928877984,ripple
2025-05-02 00:00:00,2.2143085222346612,ripple
2025-05-03 00:00:00,2.2089170454344824,ripple
2025-05-04 00:00:00,2.188707355411367,ripple
2025-05-05 00:00:00,2.1580623583353407,ripple
2025-05-06 00:00:00,2.1371617409153263,ripple
2025-05-07 00:00:00,2.1553467775958843,ripple
2025-05-08 00:00:00,2.1289110212370352,ripple
2025-05-09 00:00:00,2.318857034757937,ripple
2025-05-10 00:00:00,2.34260418658349,ripple
2025-05-11 00:00:00,2.465515991652043,ripple
2025-05-12 00:00:00,2.3665185406774456,ripple
2025-05-13 00:00:00,2.5407166812994824,ripple
2025-05-14 00:00:00,2.5882656119238727,ripple
2025-05-15 00:00:00,2.552660064054796,ripple
2025-05-16 00:00:00,2.3780203600308965,ripple
2025-05-17 00:00:00,2.387491166631724,ripple
2025-05-18 00:00:00,2.352615765613394,ripple
2025-05-19 00:00:00,2.4178990437197814,ripple
2025-05-20 00:00:00,2.3808727609208282,ripple
2025-05-21 00:00:00,2.356578233921423,ripple
2025-05-22 00:00:00,2.4028996266349396,ripple
2025-05-23 00:00:00,2.4284164339274192,ripple
2025-05-24 00:00:00,2.2991928362328755,ripple
2025-05-25 00:00:00,2.3319094660057416,ripple
2025-05-26 00:00:00,2.3405861862412927,ripple
2025-05-27 00:00:00,2.3082922649115565,ripple
2025-05-28 00:00:00,2.3186677687774426,ripple
2025-05-29 00:00:00,2.2746048552552507,ripple
2025-05-30 00:00:00,2.2505538163676135,ripple
2025-05-31 00:00:00,2.1423194738068942,ripple
2025-06-01 00:00:00,2.177000081626197,ripple
2025-06-02 00:00:00,2.1802830722675224,ripple
2025-06-03 00:00:00,2.2004265864927537,ripple
2025-06-04 00:00:00,2.2486280245071963,ripple
2025-06-05 00:00:00,2.202322198067478,ripple
2025-06-06 00:00:00,2.0970164299223453,ripple
2025-06-07 00:00:00,2.163852346114403,ripple
2025-06-08 00:00:00,2.1779065492597427,ripple
2025-06-09 00:00:00,2.2629632981656744,ripple
2025-06-10 00:00:00,2.321075765224377,ripple
2025-06-11 00:00:00,2.305016386019404,ripple
2025-06-12 00:00:00,2.2701428874939213,ripple
2025-06-13 00:00:00,2.1954298391805,ripple
2025-06-14 00:00:00,2.148866270593598,ripple
2025-06-15 00:00:00,2.141891800480294,ripple
2025-06-16 00:00:00,2.166318490313782,ripple
2025-06-17 00:00:00,2.255537416572947,ripple
2025-06-18 00:00:00,2.1632317759396993,ripple
2025-06-19 00:00:00,2.1686830671349613,ripple
2025-06-20 00:00:00,2.166239439916603,ripple
2025-06-21 00:00:00,2.1201128146436803,ripple
2025-06-22 00:00:00,2.044379922195215,ripple
2025-06-23 00:00:00,2.013512764553698,ripple
2025-06-24 00:00:00,2.1640075102022664,ripple
2025-06-25 00:00:00,2.1890368617248566,ripple
2025-06-26 00:00:00,2.1839169388853152,ripple
2025-06-27 00:00:00,2.105597069865388,ripple
2025-06-28 00:00:00,2.140945561649059,ripple
2025-06-29 00:00:00,2.185743305637095,ripple
2025-06-30 00:00:00,2.2080779439640237,ripple
2025-07-01 00:00:00,2.2397868943055363,ripple
2025-07-02 00:00:00,2.171453605552325,ripple
2025-07-03 00:00:00,2.234339504341481,ripple
2025-07-04 00:00:00,2.2565985381225446,ripple
2025-07-05 00:00:00,2.220660517934634,ripple
2025-07-06 00:00:00,2.2177115630108464,ripple
2025-07-07 00:00:00,2.2711234551626793,ripple
2025-07-08 00:00:00,2.275084085302051,ripple
2025-07-09 00:00:00,2.3106154308712163,ripple
2025-07-10 00:00:00,2.405267395272407,ripple
2025-07-11 00:00:00,2.5456780481070833,ripple
2025-07-12 00:00:00,2.735777793849028,ripple
2025-07-13 00:00:00,2.7403085663356155,ripple
2025-07-14 00:00:00,2.836943449825265,ripple
2025-07-15 00:00:00,2.954285567242737,ripple
2025-07-16 00:00:00,2.917723690315136,ripple
2025-07-17 00:00:00,3.0408154279719146,ripple
2025-07-18 00:00:00,3.494535310837583,ripple
2025-07-19 00:00:00,3.417044710420229,ripple
2025-07-20 00:00:00,3.43091157808989,ripple
2025-07-21 00:00:00,3.455651421168503,ripple
2025-07-22 00:00:00,3.55629271011838,ripple
2025-07-23 00:00:00,3.5512409390828505,ripple
2025-07-24 00:00:00,3.1784172529582473,ripple
2025-07-25 00:00:00,3.1443151661109243,ripple
2025-07-26 00:00:00,3.1383147630505817,ripple
2025-07-27 00:00:00,3.167241692335099,ripple
2025-07-28 00:00:00,3.232752992185551,ripple
2025-07-29 00:00:00,3.1234939366799126,ripple
2025-07-30 00:00:00,3.1280707477497427,ripple
2025-07-31 00:00:00,3.0996192442543777,ripple
